,Name,Sales,Dollar Volume,Average Price,Median Price,New listings,SNLR,Active listings,MI,Avg SP/LP,Avg DOM,year,month,day,date
202,Toronto West,958.0,457716682.0,477784.0,418750.0,1559.0,57.7,2089.0,2.5,100.0,24.0,2012,6,15,2012-06-15
203,Toronto W01,59.0,38197739.0,647419.0,609000.0,123.0,55.8,157.0,2.2,102.0,17.0,2012,6,15,2012-06-15
204,Toronto W02,93.0,57943600.0,623049.0,600000.0,130.0,67.2,104.0,1.3,103.0,16.0,2012,6,15,2012-06-15
205,Toronto W03,99.0,39178929.0,395747.0,383000.0,121.0,65.5,101.0,1.8,100.0,16.0,2012,6,15,2012-06-15
206,Toronto W04,94.0,37432488.0,398218.0,372500.0,151.0,58.7,210.0,2.6,98.0,23.0,2012,6,15,2012-06-15
207,Toronto W05,126.0,44214999.0,350913.0,379025.0,201.0,56.9,301.0,3.0,98.0,31.0,2012,6,15,2012-06-15
208,Toronto W06,136.0,61997210.0,455862.0,449950.0,269.0,46.5,436.0,3.4,99.0,29.0,2012,6,15,2012-06-15
209,Toronto W07,35.0,24271250.0,693464.0,635000.0,46.0,69.5,35.0,1.4,102.0,15.0,2012,6,15,2012-06-15
210,Toronto W08,187.0,108612152.0,580814.0,475000.0,260.0,60.8,372.0,2.3,98.0,22.0,2012,6,15,2012-06-15
211,Toronto W09,46.0,21146038.0,459696.0,467500.0,86.0,55.7,135.0,2.8,97.0,27.0,2012,6,15,2012-06-15
212,Toronto W10,83.0,24722277.0,297859.0,273000.0,172.0,55.8,238.0,2.9,98.0,30.0,2012,6,15,2012-06-15
213,Toronto Central,1519.0,1036475711.0,682341.0,475200.0,3283.0,53.5,4496.0,2.4,99.0,22.0,2012,6,15,2012-06-15
214,Toronto C01,406.0,187414440.0,461612.0,400000.0,981.0,49.5,1427.0,2.9,99.0,24.0,2012,6,15,2012-06-15
215,Toronto C02,89.0,78186913.0,878505.0,770900.0,150.0,49.7,263.0,3.2,100.0,20.0,2012,6,15,2012-06-15
216,Toronto C03,52.0,50747854.0,975920.0,635000.0,87.0,59.8,112.0,2.2,99.0,14.0,2012,6,15,2012-06-15
217,Toronto C04,102.0,121986642.0,1195947.0,1152500.0,163.0,57.0,210.0,2.1,99.0,21.0,2012,6,15,2012-06-15
218,Toronto C06,28.0,18464638.0,659451.0,658500.0,64.0,57.2,82.0,2.2,99.0,20.0,2012,6,15,2012-06-15
219,Toronto C07,110.0,69159695.0,628725.0,484750.0,258.0,53.8,352.0,2.2,99.0,21.0,2012,6,15,2012-06-15
220,Toronto C08,138.0,61837063.0,448095.0,406000.0,329.0,57.0,458.0,2.2,99.0,22.0,2012,6,15,2012-06-15
221,Toronto C09,28.0,45028500.0,1608161.0,1218000.0,51.0,59.0,66.0,2.4,97.0,22.0,2012,6,15,2012-06-15
222,Toronto C10,71.0,47254080.0,665550.0,630000.0,120.0,64.2,127.0,1.5,103.0,14.0,2012,6,15,2012-06-15
223,Toronto C11,34.0,22674236.0,666889.0,383400.0,64.0,62.6,86.0,1.9,98.0,17.0,2012,6,15,2012-06-15
224,Toronto C12,55.0,108922700.0,1980413.0,1489000.0,91.0,50.8,162.0,3.5,96.0,34.0,2012,6,15,2012-06-15
225,Toronto C13,94.0,54285794.0,577508.0,459000.0,159.0,61.4,157.0,1.8,101.0,19.0,2012,6,15,2012-06-15
226,Toronto C14,171.0,96455280.0,564066.0,410000.0,424.0,52.2,559.0,2.1,99.0,24.0,2012,6,15,2012-06-15
227,Toronto C15,141.0,74057876.0,525233.0,450000.0,342.0,51.2,435.0,2.3,98.0,18.0,2012,6,15,2012-06-15
228,Toronto East,1043.0,456158271.0,437352.0,420000.0,1900.0,60.6,1952.0,1.9,100.0,19.0,2012,6,15,2012-06-15
229,Toronto E01,98.0,58074270.0,592595.0,570500.0,156.0,62.3,119.0,1.5,103.0,13.0,2012,6,15,2012-06-15
230,Toronto E02,75.0,45940671.0,612542.0,539900.0,134.0,63.0,113.0,1.3,101.0,13.0,2012,6,15,2012-06-15
231,Toronto E03,115.0,61500212.0,534784.0,516700.0,209.0,61.7,174.0,1.5,102.0,14.0,2012,6,15,2012-06-15
232,Toronto E04,111.0,39861300.0,359111.0,394000.0,220.0,60.8,251.0,2.0,100.0,21.0,2012,6,15,2012-06-15
233,Toronto E05,125.0,53727268.0,429818.0,410000.0,204.0,67.8,185.0,1.4,101.0,16.0,2012,6,15,2012-06-15
234,Toronto E06,41.0,20093548.0,490087.0,437000.0,73.0,58.0,70.0,1.6,99.0,20.0,2012,6,15,2012-06-15
235,Toronto E07,96.0,35418034.0,368938.0,336500.0,187.0,58.3,220.0,2.2,99.0,26.0,2012,6,15,2012-06-15
236,Toronto E08,74.0,27598468.0,372952.0,373750.0,111.0,59.7,143.0,2.3,99.0,24.0,2012,6,15,2012-06-15
237,Toronto E09,116.0,38517279.0,332046.0,335500.0,263.0,55.8,329.0,2.4,99.0,27.0,2012,6,15,2012-06-15
238,Toronto E10,88.0,38812537.0,441052.0,429250.0,134.0,63.1,121.0,1.8,100.0,15.0,2012,6,15,2012-06-15
239,Toronto E11,104.0,36614684.0,352064.0,344900.0,209.0,58.0,227.0,2.2,99.0,22.0,2012,6,15,2012-06-15
240,TRREB Total,7570.0,3610492389.0,476947.0,410000.0,13888.0,58.0,20318.0,2.2,98.0,26.0,2012,7,15,2012-07-15
241,City of Toronto Total,2721.0,1363040705.0,500934.0,410000.0,5537.0,55.5,8385.0,2.3,98.0,26.0,2012,7,15,2012-07-15
242,Toronto West,705.0,324642124.0,460485.0,401500.0,1292.0,57.1,2020.0,2.5,99.0,27.0,2012,7,15,2012-07-15
243,Toronto W01,40.0,19989350.0,499734.0,404950.0,93.0,53.0,139.0,2.3,100.0,21.0,2012,7,15,2012-07-15
244,Toronto W02,50.0,30475246.0,609505.0,544500.0,93.0,65.4,108.0,1.3,98.0,20.0,2012,7,15,2012-07-15
245,Toronto W03,57.0,21944000.0,384982.0,397000.0,81.0,67.9,95.0,1.7,100.0,25.0,2012,7,15,2012-07-15
246,Toronto W04,78.0,29914511.0,383519.0,403500.0,120.0,58.3,198.0,2.6,98.0,29.0,2012,7,15,2012-07-15
247,Toronto W05,94.0,32624277.0,347067.0,375000.0,177.0,57.4,315.0,3.0,98.0,29.0,2012,7,15,2012-07-15
248,Toronto W06,123.0,55606165.0,452083.0,399900.0,249.0,46.3,415.0,3.4,98.0,33.0,2012,7,15,2012-07-15
249,Toronto W07,19.0,13311500.0,700605.0,750000.0,34.0,67.1,35.0,1.4,101.0,25.0,2012,7,15,2012-07-15
250,Toronto W08,108.0,74312400.0,688078.0,565000.0,213.0,59.0,349.0,2.4,98.0,27.0,2012,7,15,2012-07-15
251,Toronto W09,48.0,18877815.0,393288.0,399500.0,75.0,57.0,124.0,2.7,98.0,23.0,2012,7,15,2012-07-15
252,Toronto W10,88.0,27586860.0,313487.0,271500.0,157.0,55.1,242.0,2.9,98.0,22.0,2012,7,15,2012-07-15
253,Toronto Central,1172.0,679569290.0,579837.0,424500.0,2727.0,52.2,4432.0,2.5,98.0,29.0,2012,7,15,2012-07-15
254,Toronto C01,337.0,146717026.0,435362.0,387000.0,885.0,48.0,1435.0,3.0,98.0,31.0,2012,7,15,2012-07-15
255,Toronto C02,43.0,42797500.0,995291.0,800000.0,104.0,48.5,236.0,3.4,97.0,32.0,2012,7,15,2012-07-15
256,Toronto C03,41.0,48703500.0,1187890.0,580000.0,42.0,61.0,82.0,2.1,96.0,29.0,2012,7,15,2012-07-15
257,Toronto C04,58.0,62299975.0,1074138.0,964750.0,114.0,56.3,191.0,2.1,97.0,26.0,2012,7,15,2012-07-15
258,Toronto C06,20.0,10724990.0,536250.0,582500.0,43.0,55.4,74.0,2.3,97.0,32.0,2012,7,15,2012-07-15
259,Toronto C07,95.0,49558868.0,521672.0,378000.0,242.0,51.3,366.0,2.3,98.0,25.0,2012,7,15,2012-07-15
260,Toronto C08,122.0,49290488.0,404020.0,374550.0,297.0,54.9,455.0,2.4,98.0,30.0,2012,7,15,2012-07-15
261,Toronto C09,19.0,18193000.0,957526.0,731000.0,27.0,57.3,56.0,2.5,99.0,25.0,2012,7,15,2012-07-15
262,Toronto C10,50.0,28713189.0,574264.0,449250.0,83.0,63.2,125.0,1.6,98.0,29.0,2012,7,15,2012-07-15
263,Toronto C11,40.0,26224500.0,655613.0,469750.0,67.0,62.1,86.0,1.9,98.0,30.0,2012,7,15,2012-07-15
264,Toronto C12,27.0,35251400.0,1305607.0,850000.0,71.0,49.3,157.0,3.6,95.0,42.0,2012,7,15,2012-07-15
265,Toronto C13,62.0,34583817.0,557804.0,420750.0,136.0,60.5,179.0,1.8,99.0,23.0,2012,7,15,2012-07-15
266,Toronto C14,122.0,59268048.0,485804.0,379500.0,348.0,50.6,574.0,2.3,98.0,25.0,2012,7,15,2012-07-15
267,Toronto C15,136.0,67242989.0,494434.0,416250.0,268.0,50.8,416.0,2.4,98.0,27.0,2012,7,15,2012-07-15
268,Toronto East,844.0,358829291.0,425153.0,396000.0,1518.0,60.1,1933.0,1.9,99.0,22.0,2012,7,15,2012-07-15
269,Toronto E01,61.0,33148955.0,543425.0,530000.0,110.0,61.9,107.0,1.5,101.0,15.0,2012,7,15,2012-07-15
270,Toronto E02,73.0,52151067.0,714398.0,645000.0,82.0,64.2,85.0,1.3,100.0,12.0,2012,7,15,2012-07-15
271,Toronto E03,85.0,46520548.0,547301.0,510000.0,143.0,60.7,167.0,1.5,99.0,18.0,2012,7,15,2012-07-15
272,Toronto E04,106.0,36206215.0,341568.0,344000.0,180.0,60.4,250.0,2.0,100.0,23.0,2012,7,15,2012-07-15
273,Toronto E05,92.0,36933562.0,401452.0,334500.0,154.0,66.0,183.0,1.4,99.0,21.0,2012,7,15,2012-07-15
274,Toronto E06,28.0,13275500.0,474125.0,419250.0,58.0,56.8,61.0,1.6,99.0,21.0,2012,7,15,2012-07-15
275,Toronto E07,74.0,26090780.0,352578.0,356000.0,190.0,56.8,250.0,2.3,99.0,26.0,2012,7,15,2012-07-15
276,Toronto E08,59.0,24731766.0,419182.0,390000.0,84.0,61.0,126.0,2.3,97.0,32.0,2012,7,15,2012-07-15
277,Toronto E09,118.0,37390222.0,316866.0,321400.0,226.0,56.0,334.0,2.4,99.0,26.0,2012,7,15,2012-07-15
278,Toronto E10,61.0,25108628.0,411617.0,420000.0,109.0,62.4,129.0,1.8,99.0,19.0,2012,7,15,2012-07-15
279,Toronto E11,87.0,27272048.0,313472.0,285000.0,182.0,56.6,241.0,2.3,98.0,23.0,2012,7,15,2012-07-15
280,TRREB Total,6418.0,3074834150.0,479095.0,410000.0,11748.0,57.5,19043.0,2.3,98.0,28.0,2012,8,15,2012-08-15
281,City of Toronto Total,2282.0,1135909249.0,497769.0,399050.0,4273.0,55.0,7492.0,2.4,98.0,29.0,2012,8,15,2012-08-15
282,Toronto West,591.0,264149245.0,446953.0,398000.0,1005.0,57.2,1807.0,2.5,98.0,30.0,2012,8,15,2012-08-15
283,Toronto W01,33.0,18390650.0,557292.0,410000.0,66.0,51.9,123.0,2.4,101.0,29.0,2012,8,15,2012-08-15
284,Toronto W02,58.0,30749927.0,530171.0,505939.0,66.0,66.0,84.0,1.3,100.0,23.0,2012,8,15,2012-08-15
285,Toronto W03,32.0,12993700.0,406053.0,410400.0,67.0,68.1,99.0,1.7,98.0,28.0,2012,8,15,2012-08-15
286,Toronto W04,54.0,18766650.0,347531.0,333250.0,95.0,59.0,180.0,2.6,99.0,33.0,2012,8,15,2012-08-15
287,Toronto W05,103.0,34745954.0,337339.0,352000.0,129.0,59.2,254.0,2.9,97.0,34.0,2012,8,15,2012-08-15
288,Toronto W06,99.0,45797340.0,462599.0,430000.0,220.0,46.1,389.0,3.4,98.0,33.0,2012,8,15,2012-08-15
289,Toronto W07,22.0,14082850.0,640130.0,612225.0,20.0,68.2,29.0,1.4,102.0,22.0,2012,8,15,2012-08-15
290,Toronto W08,106.0,62949876.0,593867.0,431000.0,148.0,58.8,298.0,2.4,98.0,32.0,2012,8,15,2012-08-15
291,Toronto W09,13.0,3743100.0,287931.0,266000.0,61.0,55.2,131.0,2.9,98.0,26.0,2012,8,15,2012-08-15
292,Toronto W10,71.0,21929198.0,308862.0,364000.0,133.0,55.6,220.0,2.9,98.0,27.0,2012,8,15,2012-08-15
293,Toronto Central,1005.0,579844332.0,576960.0,412000.0,2041.0,51.3,3875.0,2.6,98.0,30.0,2012,8,15,2012-08-15
294,Toronto C01,285.0,119293943.0,418575.0,376000.0,627.0,47.1,1255.0,3.1,98.0,30.0,2012,8,15,2012-08-15
295,Toronto C02,43.0,44763240.0,1041006.0,899000.0,73.0,48.8,187.0,3.4,96.0,37.0,2012,8,15,2012-08-15
296,Toronto C03,27.0,21138900.0,782922.0,650000.0,41.0,60.5,71.0,2.1,99.0,30.0,2012,8,15,2012-08-15
297,Toronto C04,62.0,54537750.0,879641.0,828300.0,91.0,56.4,150.0,2.2,97.0,31.0,2012,8,15,2012-08-15
298,Toronto C06,17.0,9978544.0,586973.0,601000.0,34.0,55.4,72.0,2.4,99.0,52.0,2012,8,15,2012-08-15
299,Toronto C07,77.0,41879055.0,543884.0,430000.0,207.0,49.6,356.0,2.5,98.0,26.0,2012,8,15,2012-08-15
300,Toronto C08,113.0,46914684.0,415174.0,367000.0,224.0,53.1,405.0,2.5,97.0,32.0,2012,8,15,2012-08-15
301,Toronto C09,14.0,23236638.0,1659760.0,1263000.0,23.0,56.9,46.0,2.5,102.0,23.0,2012,8,15,2012-08-15
302,Toronto C10,34.0,17821288.0,524156.0,435000.0,64.0,61.8,103.0,1.7,99.0,25.0,2012,8,15,2012-08-15
303,Toronto C11,23.0,11644000.0,506261.0,230000.0,58.0,59.4,85.0,2.1,97.0,32.0,2012,8,15,2012-08-15
304,Toronto C12,25.0,45836150.0,1833446.0,1426000.0,50.0,47.9,142.0,3.8,95.0,29.0,2012,8,15,2012-08-15
305,Toronto C13,59.0,29740594.0,504078.0,424000.0,89.0,60.6,149.0,1.9,98.0,30.0,2012,8,15,2012-08-15
306,Toronto C14,122.0,67347466.0,552028.0,406000.0,275.0,49.5,493.0,2.5,97.0,29.0,2012,8,15,2012-08-15
307,Toronto C15,104.0,45712080.0,439539.0,362950.0,185.0,49.9,361.0,2.5,98.0,30.0,2012,8,15,2012-08-15
308,Toronto East,686.0,291915672.0,425533.0,390000.0,1227.0,59.7,1810.0,1.9,99.0,25.0,2012,8,15,2012-08-15
309,Toronto E01,42.0,23323663.0,555325.0,522940.0,76.0,61.8,108.0,1.5,100.0,17.0,2012,8,15,2012-08-15
310,Toronto E02,43.0,35123810.0,816833.0,637000.0,51.0,64.7,64.0,1.3,99.0,23.0,2012,8,15,2012-08-15
311,Toronto E03,79.0,38294655.0,484742.0,470000.0,86.0,62.4,124.0,1.4,99.0,21.0,2012,8,15,2012-08-15
312,Toronto E04,90.0,29264676.0,325163.0,341500.0,151.0,59.4,227.0,2.1,98.0,27.0,2012,8,15,2012-08-15
313,Toronto E05,67.0,27010980.0,403149.0,350000.0,152.0,64.0,191.0,1.5,99.0,24.0,2012,8,15,2012-08-15
314,Toronto E06,33.0,16286100.0,493518.0,435000.0,41.0,58.7,47.0,1.6,98.0,17.0,2012,8,15,2012-08-15
315,Toronto E07,62.0,25293300.0,407956.0,408000.0,163.0,55.2,268.0,2.5,98.0,29.0,2012,8,15,2012-08-15
316,Toronto E08,35.0,16872700.0,482077.0,400000.0,90.0,59.4,130.0,2.3,96.0,26.0,2012,8,15,2012-08-15
317,Toronto E09,102.0,31510410.0,308926.0,292500.0,182.0,56.0,306.0,2.5,99.0,28.0,2012,8,15,2012-08-15
318,Toronto E10,46.0,20237478.0,439945.0,433500.0,89.0,61.4,124.0,1.9,98.0,27.0,2012,8,15,2012-08-15
319,Toronto E11,87.0,28697900.0,329861.0,312000.0,146.0,57.0,221.0,2.3,98.0,27.0,2012,8,15,2012-08-15
320,TRREB Total,5879.0,2961029998.0,503662.0,420000.0,15220.0,56.2,21621.0,2.4,98.0,28.0,2012,9,15,2012-09-15
321,City of Toronto Total,2255.0,1235516776.0,547901.0,430000.0,6342.0,53.5,8740.0,2.5,99.0,28.0,2012,9,15,2012-09-15
322,Toronto West,553.0,265031332.0,479261.0,420000.0,1509.0,56.0,2120.0,2.6,99.0,28.0,2012,9,15,2012-09-15
323,Toronto W01,51.0,29666846.0,581703.0,510000.0,132.0,51.0,160.0,2.5,100.0,27.0,2012,9,15,2012-09-15
324,Toronto W02,64.0,37374075.0,583970.0,525000.0,128.0,66.5,118.0,1.4,101.0,22.0,2012,9,15,2012-09-15
325,Toronto W03,40.0,16658077.0,416452.0,414000.0,112.0,66.5,130.0,1.7,99.0,20.0,2012,9,15,2012-09-15
326,Toronto W04,53.0,18893825.0,356487.0,373000.0,153.0,57.3,206.0,2.7,98.0,30.0,2012,9,15,2012-09-15
327,Toronto W05,62.0,20566150.0,331712.0,362500.0,155.0,57.8,262.0,2.9,97.0,37.0,2012,9,15,2012-09-15
328,Toronto W06,76.0,33874400.0,445716.0,388450.0,276.0,44.4,451.0,3.6,99.0,30.0,2012,9,15,2012-09-15
329,Toronto W07,35.0,24747400.0,707069.0,650000.0,52.0,71.3,33.0,1.3,101.0,14.0,2012,9,15,2012-09-15
330,Toronto W08,79.0,49334011.0,624481.0,529900.0,284.0,57.7,399.0,2.5,99.0,32.0,2012,9,15,2012-09-15
331,Toronto W09,34.0,15381737.0,452404.0,415000.0,72.0,54.3,136.0,2.9,100.0,28.0,2012,9,15,2012-09-15
332,Toronto W10,59.0,18534811.0,314149.0,372500.0,145.0,54.4,225.0,2.9,97.0,30.0,2012,9,15,2012-09-15
333,Toronto Central,1012.0,666093959.0,658196.0,455500.0,3239.0,49.4,4577.0,2.8,98.0,30.0,2012,9,15,2012-09-15
334,Toronto C01,280.0,128337085.0,458347.0,388500.0,907.0,45.2,1402.0,3.3,99.0,32.0,2012,9,15,2012-09-15
335,Toronto C02,64.0,70820206.0,1106566.0,814500.0,214.0,47.1,268.0,3.5,98.0,36.0,2012,9,15,2012-09-15
336,Toronto C03,33.0,28134331.0,852555.0,690000.0,92.0,59.8,104.0,2.2,100.0,23.0,2012,9,15,2012-09-15
337,Toronto C04,76.0,87189730.0,1147233.0,1050500.0,243.0,54.2,247.0,2.3,99.0,22.0,2012,9,15,2012-09-15
338,Toronto C06,22.0,10563180.0,480145.0,499000.0,73.0,52.3,94.0,2.6,97.0,33.0,2012,9,15,2012-09-15
339,Toronto C07,73.0,39662400.0,543321.0,417000.0,230.0,48.0,365.0,2.7,98.0,32.0,2012,9,15,2012-09-15
340,Toronto C08,116.0,54980190.0,473967.0,387000.0,362.0,50.8,471.0,2.7,98.0,28.0,2012,9,15,2012-09-15
341,Toronto C09,16.0,17645500.0,1102844.0,1090000.0,61.0,58.5,80.0,2.5,100.0,25.0,2012,9,15,2012-09-15
342,Toronto C10,42.0,26012900.0,619355.0,442000.0,113.0,60.4,125.0,1.7,100.0,26.0,2012,9,15,2012-09-15
343,Toronto C11,33.0,26242319.0,795222.0,775000.0,102.0,56.6,124.0,2.2,101.0,24.0,2012,9,15,2012-09-15
344,Toronto C12,26.0,48714850.0,1873648.0,1725000.0,93.0,47.6,170.0,4.0,94.0,47.0,2012,9,15,2012-09-15
345,Toronto C13,49.0,30216803.0,616669.0,529000.0,122.0,58.9,163.0,2.0,98.0,27.0,2012,9,15,2012-09-15
346,Toronto C14,107.0,55793575.0,521435.0,390000.0,366.0,46.8,557.0,2.7,98.0,32.0,2012,9,15,2012-09-15
347,Toronto C15,75.0,41780890.0,557079.0,445000.0,261.0,48.4,407.0,2.7,98.0,27.0,2012,9,15,2012-09-15
348,Toronto East,690.0,304391485.0,441147.0,416000.0,1594.0,58.9,2043.0,2.0,99.0,24.0,2012,9,15,2012-09-15
349,Toronto E01,85.0,50205212.0,590650.0,575000.0,168.0,62.0,139.0,1.5,102.0,14.0,2012,9,15,2012-09-15
350,Toronto E02,44.0,31784559.0,722376.0,616000.0,141.0,63.7,120.0,1.3,100.0,13.0,2012,9,15,2012-09-15
351,Toronto E03,76.0,40727853.0,535893.0,510000.0,202.0,61.2,175.0,1.5,101.0,17.0,2012,9,15,2012-09-15
352,Toronto E04,77.0,27554564.0,357851.0,401500.0,184.0,57.9,250.0,2.2,99.0,24.0,2012,9,15,2012-09-15
353,Toronto E05,75.0,29646806.0,395291.0,343000.0,157.0,62.1,193.0,1.6,99.0,24.0,2012,9,15,2012-09-15
354,Toronto E06,24.0,12095000.0,503958.0,457500.0,57.0,57.3,61.0,1.7,98.0,13.0,2012,9,15,2012-09-15
355,Toronto E07,72.0,26258100.0,364696.0,352500.0,148.0,56.0,264.0,2.5,99.0,33.0,2012,9,15,2012-09-15
356,Toronto E08,41.0,18090711.0,441237.0,436000.0,116.0,56.1,160.0,2.4,96.0,30.0,2012,9,15,2012-09-15
357,Toronto E09,90.0,30466580.0,338518.0,350000.0,185.0,55.5,310.0,2.6,98.0,31.0,2012,9,15,2012-09-15
358,Toronto E10,38.0,15307700.0,402834.0,417000.0,100.0,61.3,155.0,1.9,97.0,31.0,2012,9,15,2012-09-15
359,Toronto E11,68.0,22254400.0,327271.0,337500.0,136.0,56.9,216.0,2.3,97.0,29.0,2012,9,15,2012-09-15
360,TRREB Total,6896.0,3471990813.0,503479.0,425000.0,13054.0,55.5,20737.0,2.4,98.0,28.0,2012,10,15,2012-10-15
361,City of Toronto Total,2730.0,1471984594.0,539188.0,437639.0,5568.0,52.6,8492.0,2.6,98.0,26.0,2012,10,15,2012-10-15
362,Toronto West,723.0,356786062.0,493480.0,431500.0,1386.0,55.3,2073.0,2.6,99.0,25.0,2012,10,15,2012-10-15
363,Toronto W01,74.0,44030100.0,595001.0,509000.0,87.0,52.0,132.0,2.5,100.0,24.0,2012,10,15,2012-10-15
364,Toronto W02,67.0,40029200.0,597451.0,530000.0,133.0,64.1,135.0,1.4,100.0,20.0,2012,10,15,2012-10-15
365,Toronto W03,64.0,24742017.0,386594.0,395000.0,86.0,66.3,120.0,1.7,99.0,21.0,2012,10,15,2012-10-15
366,Toronto W04,79.0,32680430.0,413676.0,416000.0,135.0,57.3,207.0,2.7,97.0,25.0,2012,10,15,2012-10-15
367,Toronto W05,72.0,26304091.0,365335.0,369500.0,146.0,57.2,257.0,2.9,97.0,30.0,2012,10,15,2012-10-15
368,Toronto W06,106.0,49465600.0,466657.0,430000.0,278.0,42.7,459.0,3.8,98.0,29.0,2012,10,15,2012-10-15
369,Toronto W07,28.0,18901789.0,675064.0,600500.0,44.0,71.1,39.0,1.3,103.0,12.0,2012,10,15,2012-10-15
370,Toronto W08,128.0,82155746.0,641842.0,557750.0,277.0,56.7,394.0,2.6,99.0,25.0,2012,10,15,2012-10-15
371,Toronto W09,41.0,17731339.0,432472.0,470000.0,71.0,55.3,123.0,2.9,99.0,32.0,2012,10,15,2012-10-15
372,Toronto W10,64.0,20745750.0,324152.0,374000.0,129.0,53.8,207.0,2.9,97.0,28.0,2012,10,15,2012-10-15
373,Toronto Central,1214.0,770025337.0,634288.0,460000.0,2802.0,48.1,4508.0,2.9,98.0,29.0,2012,10,15,2012-10-15
374,Toronto C01,305.0,142405018.0,466902.0,394000.0,749.0,43.8,1325.0,3.5,98.0,32.0,2012,10,15,2012-10-15
375,Toronto C02,80.0,73102461.0,913781.0,770000.0,158.0,46.8,273.0,3.6,99.0,26.0,2012,10,15,2012-10-15
376,Toronto C03,43.0,39610136.0,921166.0,675000.0,95.0,59.3,117.0,2.2,99.0,18.0,2012,10,15,2012-10-15
377,Toronto C04,84.0,82981029.0,987869.0,824000.0,166.0,54.2,244.0,2.3,99.0,22.0,2012,10,15,2012-10-15
378,Toronto C06,22.0,13059800.0,593627.0,650000.0,48.0,51.7,96.0,2.7,98.0,24.0,2012,10,15,2012-10-15
379,Toronto C07,87.0,48853363.0,561533.0,415000.0,244.0,46.7,373.0,2.8,97.0,31.0,2012,10,15,2012-10-15
380,Toronto C08,143.0,66790440.0,467066.0,392500.0,326.0,49.3,468.0,2.8,97.0,28.0,2012,10,15,2012-10-15
381,Toronto C09,28.0,29438965.0,1051392.0,797500.0,54.0,56.3,82.0,2.6,99.0,25.0,2012,10,15,2012-10-15
382,Toronto C10,64.0,46181881.0,721592.0,691500.0,127.0,60.1,140.0,1.7,100.0,27.0,2012,10,15,2012-10-15
383,Toronto C11,38.0,23072612.0,607174.0,311000.0,72.0,55.3,134.0,2.3,99.0,29.0,2012,10,15,2012-10-15
384,Toronto C12,24.0,42824000.0,1784333.0,1495000.0,77.0,45.5,168.0,4.1,93.0,40.0,2012,10,15,2012-10-15
385,Toronto C13,67.0,35239088.0,525957.0,438000.0,128.0,58.3,174.0,2.0,99.0,28.0,2012,10,15,2012-10-15
386,Toronto C14,131.0,74332218.0,567422.0,421800.0,331.0,44.3,519.0,2.9,98.0,28.0,2012,10,15,2012-10-15
387,Toronto C15,98.0,52134326.0,531983.0,473500.0,227.0,47.2,395.0,2.9,96.0,35.0,2012,10,15,2012-10-15
388,Toronto East,793.0,345173195.0,435275.0,420000.0,1380.0,58.7,1911.0,2.0,99.0,24.0,2012,10,15,2012-10-15
389,Toronto E01,89.0,51409846.0,577639.0,562000.0,143.0,61.9,144.0,1.5,101.0,15.0,2012,10,15,2012-10-15
390,Toronto E02,79.0,47295022.0,598671.0,530000.0,117.0,63.1,106.0,1.4,100.0,13.0,2012,10,15,2012-10-15
391,Toronto E03,99.0,51786937.0,523100.0,517000.0,147.0,60.9,168.0,1.5,100.0,20.0,2012,10,15,2012-10-15
392,Toronto E04,96.0,32825787.0,341935.0,385000.0,166.0,58.4,236.0,2.2,98.0,23.0,2012,10,15,2012-10-15
393,Toronto E05,79.0,30417988.0,385038.0,360000.0,138.0,62.0,177.0,1.7,98.0,26.0,2012,10,15,2012-10-15
394,Toronto E06,27.0,14682964.0,543813.0,525000.0,63.0,54.6,73.0,1.8,98.0,14.0,2012,10,15,2012-10-15
395,Toronto E07,69.0,26173064.0,379320.0,369000.0,156.0,55.3,242.0,2.6,97.0,24.0,2012,10,15,2012-10-15
396,Toronto E08,50.0,22675233.0,453505.0,427500.0,106.0,55.1,166.0,2.5,98.0,23.0,2012,10,15,2012-10-15
397,Toronto E09,91.0,28077193.0,308541.0,291000.0,158.0,55.9,271.0,2.6,98.0,36.0,2012,10,15,2012-10-15
398,Toronto E10,49.0,21322008.0,435143.0,448000.0,98.0,60.3,154.0,2.0,98.0,30.0,2012,10,15,2012-10-15
399,Toronto E11,65.0,18507153.0,284725.0,291000.0,88.0,57.5,174.0,2.4,97.0,36.0,2012,10,15,2012-10-15
400,TRREB Total,5793.0,2811505718.0,485328.0,410000.0,9838.0,54.4,18311.0,2.5,97.0,30.0,2012,11,15,2012-11-15
401,City of Toronto Total,2308.0,1195235446.0,517866.0,425000.0,4056.0,51.4,7456.0,2.7,98.0,29.0,2012,11,15,2012-11-15
402,Toronto West,647.0,304516210.0,470659.0,417000.0,1027.0,54.7,1841.0,2.6,98.0,30.0,2012,11,15,2012-11-15
403,Toronto W01,51.0,26880039.0,527060.0,484900.0,69.0,50.7,109.0,2.6,100.0,23.0,2012,11,15,2012-11-15
404,Toronto W02,83.0,45620514.0,549645.0,525000.0,112.0,64.4,120.0,1.4,100.0,19.0,2012,11,15,2012-11-15
405,Toronto W03,45.0,17136200.0,380804.0,390000.0,92.0,64.6,127.0,1.8,97.0,28.0,2012,11,15,2012-11-15
406,Toronto W04,67.0,25101350.0,374647.0,365000.0,83.0,57.2,173.0,2.7,97.0,31.0,2012,11,15,2012-11-15
407,Toronto W05,83.0,27229400.0,328065.0,340000.0,117.0,57.2,223.0,2.9,97.0,35.0,2012,11,15,2012-11-15
